sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,org_name,actor,plan_id,scenario_id,mapping_quality
wizard_spider::unknown::27,ctid,wizard_spider::unknown,27,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547"",""T1069"",""T1003""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004"",""T1069.002"",""T1003.003""]",T1105,T1105,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::28,ctid,wizard_spider::unknown,28,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547"",""T1069"",""T1003"",""T1105""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004"",""T1069.002"",""T1003.003"",""T1105""]",T1222,T1222.001,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::29,ctid,wizard_spider::unknown,29,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547"",""T1069"",""T1003"",""T1105"",""T1222""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004"",""T1069.002"",""T1003.003"",""T1105"",""T1222.001""]",T1489,T1489,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::3,ctid,wizard_spider::unknown,3,"[""T1105"",""T1078"",""T1204""]","[""T1105"",""T1078"",""T1204.002""]",T1547,T1547.001,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::30,ctid,wizard_spider::unknown,30,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547"",""T1069"",""T1003"",""T1105"",""T1222"",""T1489""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004"",""T1069.002"",""T1003.003"",""T1105"",""T1222.001"",""T1489""]",T1105,T1105,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::31,ctid,wizard_spider::unknown,31,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547"",""T1069"",""T1003"",""T1105"",""T1222"",""T1489"",""T1105""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004"",""T1069.002"",""T1003.003"",""T1105"",""T1222.001"",""T1489"",""T1105""]",T1490,T1490,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::32,ctid,wizard_spider::unknown,32,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547"",""T1069"",""T1003"",""T1105"",""T1222"",""T1489"",""T1105"",""T1490""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004"",""T1069.002"",""T1003.003"",""T1105"",""T1222.001"",""T1489"",""T1105"",""T1490""]",T1105,T1105,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::33,ctid,wizard_spider::unknown,33,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547"",""T1069"",""T1003"",""T1105"",""T1222"",""T1489"",""T1105"",""T1490"",""T1105""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004"",""T1069.002"",""T1003.003"",""T1105"",""T1222.001"",""T1489"",""T1105"",""T1490"",""T1105""]",T1486,T1486,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::34,ctid,wizard_spider::unknown,34,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114"",""T1021"",""T1105"",""T1082"",""T1007"",""T1087"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558"",""T1021"",""T1105"",""T1021"",""T1105"",""T1547"",""T1069"",""T1003"",""T1105"",""T1222"",""T1489"",""T1105"",""T1490"",""T1105"",""T1486""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001"",""T1021.001"",""T1105"",""T1082"",""T1007"",""T1087.001"",""T1016"",""T1049"",""T1082"",""T1482"",""T1069"",""T1558.003"",""T1021.001"",""T1105"",""T1021.001"",""T1105"",""T1547.004"",""T1069.002"",""T1003.003"",""T1105"",""T1222.001"",""T1489"",""T1105"",""T1490"",""T1105"",""T1486""]",T1021,T1021.001,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::4,ctid,wizard_spider::unknown,4,"[""T1105"",""T1078"",""T1204"",""T1547""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001""]",T1082,T1082,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::5,ctid,wizard_spider::unknown,5,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082""]",T1057,T1057,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::6,ctid,wizard_spider::unknown,6,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057""]",T1105,T1105,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::7,ctid,wizard_spider::unknown,7,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105""]",T1552,T1552,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::8,ctid,wizard_spider::unknown,8,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552""]",T1114,T1114.001,wizard_spider,wizard_spider,wizard_spider,unknown,high
wizard_spider::unknown::9,ctid,wizard_spider::unknown,9,"[""T1105"",""T1078"",""T1204"",""T1547"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114""]","[""T1105"",""T1078"",""T1204.002"",""T1547.001"",""T1082"",""T1057"",""T1105"",""T1552"",""T1114.001""]",T1021,T1021.001,wizard_spider,wizard_spider,wizard_spider,unknown,high
