stage,held_out_source,inner_validation_source,seed,permutation_seed,source,prefix_tercile,recipient_sample_id,donor_sample_id,recipient_prefix_len,donor_prefix_len
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::OceanLotus::0019,attack_flow::SolarWinds::0011,19,11
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::OceanLotus::0020,attack_flow::FIN13 Case 1::0030,20,30
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::REvil::0001,attack_flow::Mac Malware Steals Crypto::0001,1,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::REvil::0002,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0004,2,4
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::REvil::0003,attack_flow::FIN13 Case 1::0002,3,2
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::REvil::0004,attack_flow::Hancitor DLL::0004,4,4
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::REvil::0005,attack_flow::REvil::0010,5,10
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::REvil::0006,attack_flow::Black Basta Ransomware::0008,6,8
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::REvil::0007,attack_flow::Black Basta Ransomware::0010,7,10
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::REvil::0008,attack_flow::Maastricht University Ransomware::0006,8,6
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::REvil::0009,attack_flow::Sony Malware::0008,9,8
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::REvil::0010,attack_flow::Conti Ransomware::0007,10,7
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::REvil::0011,attack_flow::Shamoon::0011,11,11
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::REvil::0012,attack_flow::OceanLotus::0013,12,13
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::REvil::0013,attack_flow::Black Basta Ransomware::0020,13,20
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::REvil::0014,attack_flow::Gootloader::0023,14,23
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::REvil::0015,attack_flow::Target Breach::0010,15,10
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::REvil::0016,attack_flow::Ragnar Locker::0012,16,12
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::REvil::0017,attack_flow::CISA Iranian APT::0021,17,21
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::REvil::0018,attack_flow::CISA Iranian APT::0019,18,19
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Ragnar Locker::0001,attack_flow::NotPetya::0002,1,2
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Ragnar Locker::0002,attack_flow::WhisperGate::0003,2,3
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Ragnar Locker::0003,attack_flow::Muddy Water::0001,3,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Ragnar Locker::0004,attack_flow::Black Basta Ransomware::0004,4,4
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Ragnar Locker::0005,attack_flow::Cobalt Kitty Campaign::0008,5,8
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Ragnar Locker::0006,attack_flow::Cobalt Kitty Campaign::0010,6,10
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Ragnar Locker::0007,attack_flow::Gootloader::0005,7,5
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Ragnar Locker::0008,attack_flow::Shamoon::0005,8,5
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Ragnar Locker::0009,attack_flow::Sony Malware::0007,9,7
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Ragnar Locker::0010,attack_flow::DFIR - BumbleBee Round 2::0010,10,10
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Ragnar Locker::0011,attack_flow::REvil::0014,11,14
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Ragnar Locker::0012,attack_flow::Shamoon::0013,12,13
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SWIFT Heist::0001,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0005,1,5
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SWIFT Heist::0002,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0003,2,3
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SWIFT Heist::0003,attack_flow::DFIR - BumbleBee Round 2::0001,3,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SWIFT Heist::0004,attack_flow::NotPetya::0001,4,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SearchAwesome Adware::0001,attack_flow::Conti PWC::0002,1,2
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SearchAwesome Adware::0002,attack_flow::Uber Breach::0002,2,2
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SearchAwesome Adware::0003,attack_flow::Tesla Kubernetes Breach::0003,3,3
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SearchAwesome Adware::0004,attack_flow::Sony Malware::0003,4,3
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SearchAwesome Adware::0005,attack_flow::Gootloader::0006,5,6
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SearchAwesome Adware::0006,attack_flow::FIN13 Case 1::0007,6,7
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SearchAwesome Adware::0007,attack_flow::Conti Ransomware::0010,7,10
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SearchAwesome Adware::0008,attack_flow::Muddy Water::0006,8,6
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SearchAwesome Adware::0009,attack_flow::Muddy Water::0005,9,5
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SearchAwesome Adware::0010,attack_flow::OceanLotus::0005,10,5
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Shamoon::0001,attack_flow::SolarWinds::0001,1,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Shamoon::0002,attack_flow::Conti PWC::0003,2,3
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Shamoon::0003,attack_flow::REvil::0003,3,3
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Shamoon::0004,attack_flow::JP Morgan Breach::0002,4,2
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Shamoon::0005,attack_flow::DFIR - BumbleBee Round 2::0007,5,7
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Shamoon::0006,attack_flow::Equifax Breach::0008,6,8
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Shamoon::0007,attack_flow::REvil::0006,7,6
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Shamoon::0008,attack_flow::SearchAwesome Adware::0007,8,7
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Shamoon::0009,attack_flow::Conti Ransomware::0006,9,6
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Shamoon::0010,attack_flow::Ragnar Locker::0011,10,11
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Shamoon::0011,attack_flow::WhisperGate::0017,11,17
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Shamoon::0012,attack_flow::FIN13 Case 1::0020,12,20
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Shamoon::0013,attack_flow::NotPetya::0016,13,16
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Shamoon::0014,attack_flow::FIN13 Case 1::0011,14,11
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Shamoon::0015,attack_flow::SolarWinds::0015,15,15
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Shamoon::0016,attack_flow::Shamoon::0018,16,18
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Shamoon::0017,attack_flow::WhisperGate::0015,17,15
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Shamoon::0018,attack_flow::Conti Ransomware::0014,18,14
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SolarWinds::0001,attack_flow::Gootloader::0002,1,2
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SolarWinds::0002,attack_flow::Conti CISA Alert::0003,2,3
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SolarWinds::0003,attack_flow::Conti CISA Alert::0004,3,4
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::SolarWinds::0004,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0004,4,4
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SolarWinds::0005,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0006,5,6
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SolarWinds::0006,attack_flow::Conti CISA Alert::0005,6,5
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SolarWinds::0007,attack_flow::Hancitor DLL::0008,7,8
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SolarWinds::0008,attack_flow::Ragnar Locker::0007,8,7
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::SolarWinds::0009,attack_flow::Black Basta Ransomware::0009,9,9
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::SolarWinds::0010,attack_flow::Hancitor DLL::0017,10,17
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::SolarWinds::0011,attack_flow::Black Basta Ransomware::0022,11,22
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::SolarWinds::0012,attack_flow::Gootloader::0012,12,12
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::SolarWinds::0013,attack_flow::Hancitor DLL::0018,13,18
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::SolarWinds::0014,attack_flow::DFIR - BumbleBee Round 2::0011,14,11
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::SolarWinds::0015,attack_flow::FIN13 Case 1::0024,15,24
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::SolarWinds::0016,attack_flow::OceanLotus::0020,16,20
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Sony Malware::0001,attack_flow::Cobalt Kitty Campaign::0001,1,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Sony Malware::0002,attack_flow::CISA Iranian APT::0003,2,3
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Sony Malware::0003,attack_flow::REvil::0001,3,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Sony Malware::0004,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0003,4,3
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Sony Malware::0005,attack_flow::Ragnar Locker::0008,5,8
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Sony Malware::0006,attack_flow::Hancitor DLL::0006,6,6
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Sony Malware::0007,attack_flow::Sony Malware::0006,7,6
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Sony Malware::0008,attack_flow::Gootloader::0008,8,8
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Sony Malware::0009,attack_flow::Cobalt Kitty Campaign::0006,9,6
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Sony Malware::0010,attack_flow::REvil::0016,10,16
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Sony Malware::0011,attack_flow::Shamoon::0010,11,10
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Sony Malware::0012,attack_flow::FIN13 Case 1::0012,12,12
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Target Breach::0001,attack_flow::MITRE NERVE::0004,1,4
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Target Breach::0002,attack_flow::Conti CISA Alert::0001,2,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Target Breach::0003,attack_flow::Gootloader::0001,3,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Target Breach::0004,attack_flow::DFIR - BumbleBee Round 2::0002,4,2
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Target Breach::0008,attack_flow::DFIR - BumbleBee Round 2::0008,8,8
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Target Breach::0009,attack_flow::JP Morgan Breach::0005,9,5
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Target Breach::0010,attack_flow::FIN13 Case 1::0015,10,15
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::Target Breach::0011,attack_flow::FIN13 Case 1::0014,11,14
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Tesla Kubernetes Breach::0001,attack_flow::Equifax Breach::0002,1,2
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Tesla Kubernetes Breach::0002,attack_flow::Conti Ransomware::0001,2,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Tesla Kubernetes Breach::0003,attack_flow::REvil::0002,3,2
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Uber Breach::0001,attack_flow::Ragnar Locker::0002,1,2
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Uber Breach::0002,attack_flow::FIN13 Case 2::0004,2,4
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Uber Breach::0003,attack_flow::MITRE NERVE::0001,3,1
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::Uber Breach::0004,attack_flow::Gootloader::0003,4,3
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Uber Breach::0005,attack_flow::Conti Ransomware::0009,5,9
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::Uber Breach::0006,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0008,6,8
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::WhisperGate::0001,attack_flow::Conti Ransomware::0002,1,2
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::WhisperGate::0002,attack_flow::Maastricht University Ransomware::0003,2,3
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::WhisperGate::0003,attack_flow::Equifax Breach::0003,3,3
inner,stockpile,ctid,43,9043,attack_flow,0,attack_flow::WhisperGate::0004,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0004,4,4
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::WhisperGate::0005,attack_flow::SearchAwesome Adware::0008,5,8
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::WhisperGate::0006,attack_flow::SearchAwesome Adware::0010,6,10
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::WhisperGate::0007,attack_flow::Maastricht University Ransomware::0009,7,9
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::WhisperGate::0008,attack_flow::Ivanti Vulnerabilities::0005,8,5
inner,stockpile,ctid,43,9043,attack_flow,1,attack_flow::WhisperGate::0009,attack_flow::Cobalt Kitty Campaign::0007,9,7
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::WhisperGate::0010,attack_flow::NotPetya::0015,10,15
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::WhisperGate::0011,attack_flow::Gootloader::0017,11,17
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::WhisperGate::0013,attack_flow::Sony Malware::0012,13,12
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::WhisperGate::0014,attack_flow::FIN13 Case 1::0016,14,16
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::WhisperGate::0015,attack_flow::REvil::0013,15,13
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::WhisperGate::0016,attack_flow::FIN13 Case 1::0031,16,31
inner,stockpile,ctid,43,9043,attack_flow,2,attack_flow::WhisperGate::0017,attack_flow::SolarWinds::0010,17,10
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::Black Basta Ransomware::0001,attack_flow::OceanLotus::0003,1,3
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::Black Basta Ransomware::0002,attack_flow::Cobalt Kitty Campaign::0001,2,1
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::Black Basta Ransomware::0003,attack_flow::SWIFT Heist::0002,3,2
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::Black Basta Ransomware::0004,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0005,4,5
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::Black Basta Ransomware::0005,attack_flow::Black Basta Ransomware::0001,5,1
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::Black Basta Ransomware::0006,attack_flow::JP Morgan Breach::0008,6,8
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::Black Basta Ransomware::0007,attack_flow::Sony Malware::0006,7,6
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::Black Basta Ransomware::0008,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0006,8,6
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::Black Basta Ransomware::0009,attack_flow::OceanLotus::0006,9,6
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::Black Basta Ransomware::0010,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0007,10,7
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0011,attack_flow::Shamoon::0016,11,16
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0012,attack_flow::FIN13 Case 1::0012,12,12
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0013,attack_flow::Conti Ransomware::0015,13,15
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0014,attack_flow::WhisperGate::0014,14,14
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0015,attack_flow::Hancitor DLL::0011,15,11
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0016,attack_flow::WhisperGate::0010,16,10
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0017,attack_flow::Black Basta Ransomware::0021,17,21
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0018,attack_flow::Sony Malware::0011,18,11
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0019,attack_flow::Sony Malware::0012,19,12
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0020,attack_flow::SolarWinds::0016,20,16
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0021,attack_flow::Gootloader::0029,21,29
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0022,attack_flow::Shamoon::0013,22,13
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0023,attack_flow::Gootloader::0017,23,17
inner,stockpile,ctid,44,9044,attack_flow,2,attack_flow::Black Basta Ransomware::0024,attack_flow::NotPetya::0015,24,15
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0001,attack_flow::Conti Ransomware::0004,1,4
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0002,attack_flow::Hancitor DLL::0003,2,3
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0003,attack_flow::Ivanti Vulnerabilities::0004,3,4
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0004,attack_flow::MITRE NERVE::0004,4,4
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0005,attack_flow::Muddy Water::0004,5,4
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0006,attack_flow::Shamoon::0005,6,5
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0007,attack_flow::Uber Breach::0005,7,5
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0008,attack_flow::DFIR - BumbleBee Round 2::0007,8,7
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0001,attack_flow::Muddy Water::0003,1,3
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0002,attack_flow::Ivanti Vulnerabilities::0001,2,1
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0003,attack_flow::Conti CISA Alert::0003,3,3
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0004,attack_flow::NotPetya::0004,4,4
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0005,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0001,5,1
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0006,attack_flow::FIN13 Case 1::0010,6,10
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0007,attack_flow::MITRE NERVE::0007,7,7
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0008,attack_flow::FIN13 Case 1::0006,8,6
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0001,attack_flow::SearchAwesome Adware::0003,1,3
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0002,attack_flow::Marriott Breach::0004,2,4
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0003,attack_flow::SolarWinds::0001,3,1
inner,stockpile,ctid,44,9044,attack_flow,0,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0004,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0003,4,3
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0005,attack_flow::SearchAwesome Adware::0010,5,10
inner,stockpile,ctid,44,9044,attack_flow,1,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0006,attack_flow::Ragnar Locker::0008,6,8
