sample_id,source,campaign_id,prefix_len,prefix,raw_prefix,true_label,target_raw_id,org_name,actor,plan_id,scenario_id,mapping_quality,recent_prefix_ids,kg_context,kg_snippet_ids,kg_snippet_types,kg_retrieved_snippet_ids,kg_chars_before,kg_chars_after,kg_empty_reason,flow_file,profile_file,profile_name
attack_flow::Sony Malware::0003,attack_flow,Sony Malware,3,"[""T1105"",""T1574"",""T1047""]","[""T1105"",""T1574.007"",""T1047""]",T1505,T1505.004,,,,,,"[""T1105"", ""T1574"", ""T1047""]",Fox Kitten uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has downloaded additional tools including [PsExec](https://attack.mitre.org/software/S0029) directly to endpoints.(Citation: CISA ... ; Sardonic uses Windows Management Instrumentation | Target ATT&CK ID: T1047 | [Sardonic](https://attack.mitre.org/software/S1085) can use WMI to execute PowerShell commands on a compromised machine.(Citation: Bitdefender Sardonic Aug 2021) ; EvilBunny uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [EvilBunny](https://attack.mitre.org/software/S0396) has downloaded additional Lua scripts from the C2.(Citation: Cyphort EvilBunny Dec ...,"[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--01000868-19de-44dd-bea5-ad30dae460ad"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--01000868-19de-44dd-bea5-ad30dae460ad"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a"", ""relationship::relationship--0182aa0a-a8b9-4a6e-9932-88f34f8ceee3""]",1336,699,,Sony Malware.afb,,
attack_flow::Sony Malware::0004,attack_flow,Sony Malware,4,"[""T1105"",""T1574"",""T1047"",""T1505""]","[""T1105"",""T1574.007"",""T1047"",""T1505.004""]",T1105,T1105,,,,,,"[""T1574"", ""T1047"", ""T1505""]",Sardonic uses Windows Management Instrumentation | Target ATT&CK ID: T1047 | [Sardonic](https://attack.mitre.org/software/S1085) can use WMI to execute PowerShell commands on a compromised machine.(Citation: Bitdefender Sardonic Aug 2021) ; Meteor uses Windows Management Instrumentation | Target ATT&CK ID: T1047 | [Meteor](https://attack.mitre.org/software/S0688) can use `wmic.exe` as part of its effort to delete shadow copies.(Citation: Check Point Meteor Aug 2021) ; Cinnamon Tempest uses Windows Management Instrumentation | Target ATT&CK ID: T1047 | [Cinnamon Tempest](https://attack.mitre.org/groups/G1021) has used [Impacket](https://attack.mitre.org/software/S0357) for lateral ...,"[""relationship::relationship--01000868-19de-44dd-bea5-ad30dae460ad"", ""relationship::relationship--0182aa0a-a8b9-4a6e-9932-88f34f8ceee3"", ""relationship::relationship--01eddb48-5116-494c-9d1c-2ace79b28530""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--01000868-19de-44dd-bea5-ad30dae460ad"", ""relationship::relationship--0182aa0a-a8b9-4a6e-9932-88f34f8ceee3"", ""relationship::relationship--01eddb48-5116-494c-9d1c-2ace79b28530"", ""relationship::relationship--0220b491-9c13-4bc4-a3e2-e3ad0e8c9733"", ""relationship::relationship--0390ebec-176f-421a-9823-cce48756aef1""]",1191,692,,Sony Malware.afb,,
attack_flow::Sony Malware::0005,attack_flow,Sony Malware,5,"[""T1105"",""T1574"",""T1047"",""T1505"",""T1105""]","[""T1105"",""T1574.007"",""T1047"",""T1505.004"",""T1105""]",T1080,T1080,,,,,,"[""T1047"", ""T1505"", ""T1105""]",Fox Kitten uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has downloaded additional tools including [PsExec](https://attack.mitre.org/software/S0029) directly to endpoints.(Citation: CISA ... ; Sardonic uses Windows Management Instrumentation | Target ATT&CK ID: T1047 | [Sardonic](https://attack.mitre.org/software/S1085) can use WMI to execute PowerShell commands on a compromised machine.(Citation: Bitdefender Sardonic Aug 2021) ; EvilBunny uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [EvilBunny](https://attack.mitre.org/software/S0396) has downloaded additional Lua scripts from the C2.(Citation: Cyphort EvilBunny Dec ...,"[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--01000868-19de-44dd-bea5-ad30dae460ad"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--01000868-19de-44dd-bea5-ad30dae460ad"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a"", ""relationship::relationship--0182aa0a-a8b9-4a6e-9932-88f34f8ceee3""]",1336,699,,Sony Malware.afb,,
attack_flow::Sony Malware::0006,attack_flow,Sony Malware,6,"[""T1105"",""T1574"",""T1047"",""T1505"",""T1105"",""T1080""]","[""T1105"",""T1574.007"",""T1047"",""T1505.004"",""T1105"",""T1080""]",T1497,T1497.003,,,,,,"[""T1505"", ""T1105"", ""T1080""]",Fox Kitten uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has downloaded additional tools including [PsExec](https://attack.mitre.org/software/S0029) directly to endpoints.(Citation: CISA ... ; EvilBunny uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [EvilBunny](https://attack.mitre.org/software/S0396) has downloaded additional Lua scripts from the C2.(Citation: Cyphort EvilBunny Dec 2014) ; Pandora uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Pandora](https://attack.mitre.org/software/S0664) can load additional drivers and files onto a victim machine.(Citation: Trend Micro Iron Tiger April 2021) ; ShimRat ...,"[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a"", ""relationship::relationship--01d9bce9-9ae9-4167-b279-0f0ee4e6b263"", ""relationship::relationship--035dca04-cf9e-45ac-a037-f171b06078e6""]",1366,696,,Sony Malware.afb,,
attack_flow::Sony Malware::0007,attack_flow,Sony Malware,7,"[""T1105"",""T1574"",""T1047"",""T1505"",""T1105"",""T1080"",""T1497""]","[""T1105"",""T1574.007"",""T1047"",""T1505.004"",""T1105"",""T1080"",""T1497.003""]",T1059,T1059.003,,,,,,"[""T1105"", ""T1080"", ""T1497""]","Raindrop uses Time Based Checks | Target ATT&CK ID: T1497.003 | After initial installation, [Raindrop](https://attack.mitre.org/software/S0565) runs a computation to delay execution.(Citation: Symantec RAINDROP January 2021) ; Fox Kitten uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has downloaded additional tools including [PsExec](https://attack.mitre.org/software/S0029) directly to endpoints.(Citation: CISA ... ; EvilBunny uses Ingress Tool Transfer | Target ATT&CK ID: T1105 | [EvilBunny](https://attack.mitre.org/software/S0396) has downloaded additional Lua scripts from the C2.(Citation: Cyphort EvilBunny Dec 2014) ; ...","[""relationship::relationship--00701b4a-9eab-41cc-9c09-f904a9799201"", ""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--00701b4a-9eab-41cc-9c09-f904a9799201"", ""relationship::relationship--00de3cf9-73c4-4b04-a074-a5d73e9b61de"", ""relationship::relationship--0109ee05-c2a9-4dcf-80d1-f859500c97c9"", ""relationship::relationship--0110e04e-5812-4b69-9700-037b52d3ebb4"", ""relationship::relationship--0177d430-a0b9-4f2f-8c66-8dfa4391611a"", ""relationship::relationship--01d9bce9-9ae9-4167-b279-0f0ee4e6b263""]",1352,693,,Sony Malware.afb,,
attack_flow::Sony Malware::0008,attack_flow,Sony Malware,8,"[""T1105"",""T1574"",""T1047"",""T1505"",""T1105"",""T1080"",""T1497"",""T1059""]","[""T1105"",""T1574.007"",""T1047"",""T1505.004"",""T1105"",""T1080"",""T1497.003"",""T1059.003""]",T1489,T1489,,,,,,"[""T1080"", ""T1497"", ""T1059""]","WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Raindrop uses Time Based Checks | Target ATT&CK ID: T1497.003 | After initial installation, [Raindrop](https://attack.mitre.org/software/S0565) runs a computation to delay execution.(Citation: Symantec RAINDROP January 2021) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox ...","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--00701b4a-9eab-41cc-9c09-f904a9799201"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--00701b4a-9eab-41cc-9c09-f904a9799201"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1402,686,,Sony Malware.afb,,
attack_flow::Sony Malware::0009,attack_flow,Sony Malware,9,"[""T1105"",""T1574"",""T1047"",""T1505"",""T1105"",""T1080"",""T1497"",""T1059"",""T1489""]","[""T1105"",""T1574.007"",""T1047"",""T1505.004"",""T1105"",""T1080"",""T1497.003"",""T1059.003"",""T1489""]",T1132,T1132,,,,,,"[""T1497"", ""T1059"", ""T1489""]","WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Raindrop uses Time Based Checks | Target ATT&CK ID: T1497.003 | After initial installation, [Raindrop](https://attack.mitre.org/software/S0565) runs a computation to delay execution.(Citation: Symantec RAINDROP January 2021) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox ...","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--00701b4a-9eab-41cc-9c09-f904a9799201"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--00701b4a-9eab-41cc-9c09-f904a9799201"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1402,686,,Sony Malware.afb,,
attack_flow::Sony Malware::0010,attack_flow,Sony Malware,10,"[""T1105"",""T1574"",""T1047"",""T1505"",""T1105"",""T1080"",""T1497"",""T1059"",""T1489"",""T1132""]","[""T1105"",""T1574.007"",""T1047"",""T1505.004"",""T1105"",""T1080"",""T1497.003"",""T1059.003"",""T1489"",""T1132""]",T1561,T1561.001,,,,,,"[""T1059"", ""T1489"", ""T1132""]",WIRTE uses PowerShell | Target ATT&CK ID: T1059.001 | [WIRTE](https://attack.mitre.org/groups/G0090) has used PowerShell for script execution.(Citation: Lab52 WIRTE Apr 2019) ; Lokibot uses Visual Basic | Target ATT&CK ID: T1059.005 | [Lokibot](https://attack.mitre.org/software/S0447) has used VBS scripts and XLS macros for execution.(Citation: Talos Lokibot Jan 2021) ; Fox Kitten uses Command and Scripting Interpreter | Target ATT&CK ID: T1059 | [Fox Kitten](https://attack.mitre.org/groups/G0117) has used a Perl reverse shell to communicate with C2.(Citation: ClearSky Pay2Kitten December 2020) ; RansomHub uses PowerShell | Target ATT&CK ID: T1059.001 | ...,"[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--0068ee65-0945-4f69-ba81-163ffbc05e53"", ""relationship::relationship--0077d777-1e32-4b34-ab12-461b34110ffe"", ""relationship::relationship--00fb61de-33f5-4e85-aca3-8e4016aa0bf8"", ""relationship::relationship--00fe415d-9364-4d03-95ee-f1413d996c30"", ""relationship::relationship--01563b41-e89b-4cd2-b018-ee57bf616396"", ""relationship::relationship--0191f3d3-59d3-4fcc-bfff-5fbfa0675cfd""]",1175,665,,Sony Malware.afb,,
attack_flow::Sony Malware::0011,attack_flow,Sony Malware,11,"[""T1105"",""T1574"",""T1047"",""T1505"",""T1105"",""T1080"",""T1497"",""T1059"",""T1489"",""T1132"",""T1561""]","[""T1105"",""T1574.007"",""T1047"",""T1505.004"",""T1105"",""T1080"",""T1497.003"",""T1059.003"",""T1489"",""T1132"",""T1561.001""]",T1529,T1529,,,,,,"[""T1489"", ""T1132"", ""T1561""]",Clop uses Service Stop | Target ATT&CK ID: T1489 | [Clop](https://attack.mitre.org/software/S0611) can kill several processes and services related to backups and security solutions.(Citation: Unit42 Clop April 2021)(Citation: Mcafee Clop Aug 2019) ; LookBack uses Service Stop | Target ATT&CK ID: T1489 | [LookBack](https://attack.mitre.org/software/S0582) can kill processes and delete services.(Citation: Proofpoint LookBack Malware Aug 2019) ; SideTwist uses Standard Encoding | Target ATT&CK ID: T1132.001 | [SideTwist](https://attack.mitre.org/software/S0610) has used Base64 for encoded C2 traffic.(Citation: Check Point APT34 April 2021) ; cipher.exe uses Disk Content Wipe | Target ...,"[""relationship::relationship--056d19a6-8f3c-48a6-a459-69394e39fb9a"", ""relationship::relationship--08bc171a-147c-4888-a0cb-c5fcebdc9b95"", ""relationship::relationship--0b71ce5b-7174-4491-8890-c699d93907e7"", ""relationship::relationship--0d5f23ec-c707-4c22-b467-e1776240a923""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--056d19a6-8f3c-48a6-a459-69394e39fb9a"", ""relationship::relationship--08bc171a-147c-4888-a0cb-c5fcebdc9b95"", ""relationship::relationship--0b71ce5b-7174-4491-8890-c699d93907e7"", ""relationship::relationship--0d5f23ec-c707-4c22-b467-e1776240a923"", ""relationship::relationship--0edefa7f-0b1b-48b7-ab51-e0107b48c683"", ""relationship::relationship--0f41364e-e72b-4186-980f-a5a5a5d07395""]",1253,693,,Sony Malware.afb,,
attack_flow::Sony Malware::0012,attack_flow,Sony Malware,12,"[""T1105"",""T1574"",""T1047"",""T1505"",""T1105"",""T1080"",""T1497"",""T1059"",""T1489"",""T1132"",""T1561"",""T1529""]","[""T1105"",""T1574.007"",""T1047"",""T1505.004"",""T1105"",""T1080"",""T1497.003"",""T1059.003"",""T1489"",""T1132"",""T1561.001"",""T1529""]",T1491,T1491.001,,,,,,"[""T1132"", ""T1561"", ""T1529""]",AcidRain uses System Shutdown/Reboot | Target ATT&CK ID: T1529 | [AcidRain](https://attack.mitre.org/software/S1125) reboots the target system once the various wiping processes are complete.(Citation: AcidRain JAGS 2022) ; SideTwist uses Standard Encoding | Target ATT&CK ID: T1132.001 | [SideTwist](https://attack.mitre.org/software/S0610) has used Base64 for encoded C2 traffic.(Citation: Check Point APT34 April 2021) ; cipher.exe uses Disk Content Wipe | Target ATT&CK ID: T1561.001 | [cipher.exe](https://attack.mitre.org/software/S1205) can be used to overwrite deleted data in specified folders.(Citation: Nearest Neighbor Volexity) ; Fysbis uses Standard Encoding | Target ATT&CK ID: ...,"[""relationship::relationship--098c0f13-e56f-43ff-8fee-0cce9d771092"", ""relationship::relationship--0b71ce5b-7174-4491-8890-c699d93907e7"", ""relationship::relationship--0d5f23ec-c707-4c22-b467-e1776240a923"", ""relationship::relationship--0edefa7f-0b1b-48b7-ab51-e0107b48c683""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--098c0f13-e56f-43ff-8fee-0cce9d771092"", ""relationship::relationship--0b71ce5b-7174-4491-8890-c699d93907e7"", ""relationship::relationship--0d5f23ec-c707-4c22-b467-e1776240a923"", ""relationship::relationship--0edefa7f-0b1b-48b7-ab51-e0107b48c683"", ""relationship::relationship--0ef5c336-794e-4700-b40e-c78eed74d353"", ""relationship::relationship--0f41364e-e72b-4186-980f-a5a5a5d07395""]",1251,695,,Sony Malware.afb,,
attack_flow::Target Breach::0001,attack_flow,Target Breach,1,"[""T1592""]","[""T1592.004""]",T1199,T1199,,,,,,"[""T1592""]",HAFNIUM uses Client Configurations | Target ATT&CK ID: T1592.004 | [HAFNIUM](https://attack.mitre.org/groups/G0125) has interacted with Office 365 tenants to gather details regarding target's environments.(Citation: Microsoft HAFNIUM March 2020) ; Magic Hound uses Software | Target ATT&CK ID: T1592.002 | [Magic Hound](https://attack.mitre.org/groups/G0059) has captured the user-agent strings from visitors to their phishing sites.(Citation: Google Iran Threats October 2021) ; Volt Typhoon uses Gather Victim Host Information | Target ATT&CK ID: T1592 | [Volt Typhoon](https://attack.mitre.org/groups/G1017) has conducted pre-compromise reconnaissance for victim host information.(Citation: ...,"[""relationship::relationship--02c3ea88-c33c-47d8-a34a-532ed5498a3d"", ""relationship::relationship--3499e2c5-e22a-4e99-ae90-3c7b48aa5ccb"", ""relationship::relationship--5fc4e1c8-69f4-4bf6-bcd3-6a02e9547f61""]","[""relationship::uses"", ""relationship::uses"", ""relationship::uses""]","[""relationship::relationship--02c3ea88-c33c-47d8-a34a-532ed5498a3d"", ""relationship::relationship--3499e2c5-e22a-4e99-ae90-3c7b48aa5ccb"", ""relationship::relationship--5fc4e1c8-69f4-4bf6-bcd3-6a02e9547f61"", ""relationship::relationship--9fc2e926-e5a9-4c56-8d7c-cdef9dd7f7ab"", ""relationship::relationship--9f10e334-ae5f-4d8e-8229-64408fef1fd1""]",1192,697,,Target Breach.afb,,
