score_row,held_out_source,inner_training_source,inner_validation_source,seed,learning_rate,epoch,beta,sample_id,campaign_id
4281,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0001,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4282,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0002,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4283,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0003,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4284,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0004,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4285,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0005,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4286,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0006,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4287,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0007,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4288,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0001,564ae20d-778d-4965-93dc-b523be2e2ab4
4289,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0002,564ae20d-778d-4965-93dc-b523be2e2ab4
4290,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0003,564ae20d-778d-4965-93dc-b523be2e2ab4
4291,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0004,564ae20d-778d-4965-93dc-b523be2e2ab4
4292,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0005,564ae20d-778d-4965-93dc-b523be2e2ab4
4293,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0006,564ae20d-778d-4965-93dc-b523be2e2ab4
4294,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0007,564ae20d-778d-4965-93dc-b523be2e2ab4
4295,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0008,564ae20d-778d-4965-93dc-b523be2e2ab4
4296,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0009,564ae20d-778d-4965-93dc-b523be2e2ab4
4297,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0010,564ae20d-778d-4965-93dc-b523be2e2ab4
4298,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0011,564ae20d-778d-4965-93dc-b523be2e2ab4
4299,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0013,564ae20d-778d-4965-93dc-b523be2e2ab4
4300,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0014,564ae20d-778d-4965-93dc-b523be2e2ab4
4301,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0001,5d3e170e-f1b8-49f9-9ee1-c51605552a08
4302,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0002,5d3e170e-f1b8-49f9-9ee1-c51605552a08
4303,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0001,725226e0-45b8-4432-84ee-144d3f37ff8d
4304,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0002,725226e0-45b8-4432-84ee-144d3f37ff8d
4305,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0003,725226e0-45b8-4432-84ee-144d3f37ff8d
4306,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0001,78e7504d-968f-477d-8806-4d6c04b94431
4307,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0002,78e7504d-968f-477d-8806-4d6c04b94431
4308,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0003,78e7504d-968f-477d-8806-4d6c04b94431
4309,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0004,78e7504d-968f-477d-8806-4d6c04b94431
4310,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0005,78e7504d-968f-477d-8806-4d6c04b94431
4311,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0006,78e7504d-968f-477d-8806-4d6c04b94431
4312,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0007,78e7504d-968f-477d-8806-4d6c04b94431
4313,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0008,78e7504d-968f-477d-8806-4d6c04b94431
4314,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0010,78e7504d-968f-477d-8806-4d6c04b94431
4315,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0011,78e7504d-968f-477d-8806-4d6c04b94431
4316,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0012,78e7504d-968f-477d-8806-4d6c04b94431
4317,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0001,bcdbf6b9-14c5-495c-be84-37bce32c312b
4318,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0002,bcdbf6b9-14c5-495c-be84-37bce32c312b
4319,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0002,c220a8e6-609c-4d5b-9e1c-068ca01c2eec
4320,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0001,c724545d-a4cc-492e-8075-2ab9a699c847
4321,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0002,c724545d-a4cc-492e-8075-2ab9a699c847
4322,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0001,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
4323,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0002,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
4324,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0004,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
4325,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6::0002,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6
4326,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0001,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
4327,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0002,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
4328,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::ddbd1850-5fd7-41d5-a7a1-1b15dac49090::0003,ddbd1850-5fd7-41d5-a7a1-1b15dac49090
4329,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0001,de07f52d-9928-4071-9142-cb1d3bd851e8
4330,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0003,de07f52d-9928-4071-9142-cb1d3bd851e8
4331,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0004,de07f52d-9928-4071-9142-cb1d3bd851e8
4332,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0005,de07f52d-9928-4071-9142-cb1d3bd851e8
4333,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0006,de07f52d-9928-4071-9142-cb1d3bd851e8
4334,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0007,de07f52d-9928-4071-9142-cb1d3bd851e8
4335,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0008,de07f52d-9928-4071-9142-cb1d3bd851e8
4336,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0009,de07f52d-9928-4071-9142-cb1d3bd851e8
4337,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0010,de07f52d-9928-4071-9142-cb1d3bd851e8
4338,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0011,de07f52d-9928-4071-9142-cb1d3bd851e8
4339,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0012,de07f52d-9928-4071-9142-cb1d3bd851e8
4340,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0013,de07f52d-9928-4071-9142-cb1d3bd851e8
4341,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0014,de07f52d-9928-4071-9142-cb1d3bd851e8
4342,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0015,de07f52d-9928-4071-9142-cb1d3bd851e8
4343,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0016,de07f52d-9928-4071-9142-cb1d3bd851e8
4344,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::de07f52d-9928-4071-9142-cb1d3bd851e8::0017,de07f52d-9928-4071-9142-cb1d3bd851e8
4345,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::e4324b88-8836-4803-b6b7-09b3c6cd4e94::0001,e4324b88-8836-4803-b6b7-09b3c6cd4e94
4346,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0001,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f
4347,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::e89a10d3-004f-4c15-b0eb-d1ba76a4b67f::0002,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f
4348,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0001,eddc8f03-f930-41e7-95ba-33fb87bfed74
4349,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::eddc8f03-f930-41e7-95ba-33fb87bfed74::0002,eddc8f03-f930-41e7-95ba-33fb87bfed74
4350,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0001,ef4d997c-a0d1-4067-9efa-87c58682db71
4351,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0002,ef4d997c-a0d1-4067-9efa-87c58682db71
4352,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::ef4d997c-a0d1-4067-9efa-87c58682db71::0003,ef4d997c-a0d1-4067-9efa-87c58682db71
4353,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6::0001,f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6
4354,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0001,fbc41624-1052-490c-b5ec-4fd718e2501d
4355,attack_flow,ctid,stockpile,45,0.001,100,0.2,stockpile::fbc41624-1052-490c-b5ec-4fd718e2501d::0002,fbc41624-1052-490c-b5ec-4fd718e2501d
4356,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,01c96671-afd3-47d4-8d31-8c116cc0221a
4357,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,01c96671-afd3-47d4-8d31-8c116cc0221a
4358,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,01d77744-2515-401a-a497-d9f7241aac3c
4359,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,01d77744-2515-401a-a497-d9f7241aac3c
4360,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,01d77744-2515-401a-a497-d9f7241aac3c
4361,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,01d77744-2515-401a-a497-d9f7241aac3c
4362,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,01d77744-2515-401a-a497-d9f7241aac3c
4363,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,01d77744-2515-401a-a497-d9f7241aac3c
4364,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,09ad625e-6cba-490f-afe3-5417e7edb9c6
4365,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,09ad625e-6cba-490f-afe3-5417e7edb9c6
4366,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,0b5636cf-f019-4ec9-aa7c-6e4f55505374
4367,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,0b5636cf-f019-4ec9-aa7c-6e4f55505374
4368,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003,0b5636cf-f019-4ec9-aa7c-6e4f55505374
4369,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004,0b5636cf-f019-4ec9-aa7c-6e4f55505374
4370,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0001,0b73bf34-fc5b-48f7-9194-dce993b915b1
4371,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0b73bf34-fc5b-48f7-9194-dce993b915b1::0002,0b73bf34-fc5b-48f7-9194-dce993b915b1
4372,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0001,0f4c3c67-845e-49a0-927e-90ed33c044e0
4373,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0002,0f4c3c67-845e-49a0-927e-90ed33c044e0
4374,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0003,0f4c3c67-845e-49a0-927e-90ed33c044e0
4375,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0004,0f4c3c67-845e-49a0-927e-90ed33c044e0
4376,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0005,0f4c3c67-845e-49a0-927e-90ed33c044e0
4377,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0006,0f4c3c67-845e-49a0-927e-90ed33c044e0
4378,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0007,0f4c3c67-845e-49a0-927e-90ed33c044e0
4379,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0008,0f4c3c67-845e-49a0-927e-90ed33c044e0
4380,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0009,0f4c3c67-845e-49a0-927e-90ed33c044e0
4381,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0010,0f4c3c67-845e-49a0-927e-90ed33c044e0
4382,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::0f4c3c67-845e-49a0-927e-90ed33c044e0::0011,0f4c3c67-845e-49a0-927e-90ed33c044e0
4383,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0001,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
4384,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0002,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
4385,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0003,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
4386,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::1a98b8e6-18ce-4617-8cc5-e65a1a9d490e::0004,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e
4387,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0001,1bac97ca-77fc-4c9a-835e-4de1b1b7f639
4388,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::1bac97ca-77fc-4c9a-835e-4de1b1b7f639::0002,1bac97ca-77fc-4c9a-835e-4de1b1b7f639
4389,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::4c28c132-d7d7-4a04-8908-d643b7cb1d58::0001,4c28c132-d7d7-4a04-8908-d643b7cb1d58
4390,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0001,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4391,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0002,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4392,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0003,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4393,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0004,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4394,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0005,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4395,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0006,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4396,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::50855e29-3b4e-4562-aa55-b3d7f93c26b8::0007,50855e29-3b4e-4562-aa55-b3d7f93c26b8
4397,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0001,564ae20d-778d-4965-93dc-b523be2e2ab4
4398,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0002,564ae20d-778d-4965-93dc-b523be2e2ab4
4399,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0003,564ae20d-778d-4965-93dc-b523be2e2ab4
4400,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0004,564ae20d-778d-4965-93dc-b523be2e2ab4
4401,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0005,564ae20d-778d-4965-93dc-b523be2e2ab4
4402,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0006,564ae20d-778d-4965-93dc-b523be2e2ab4
4403,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0007,564ae20d-778d-4965-93dc-b523be2e2ab4
4404,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0008,564ae20d-778d-4965-93dc-b523be2e2ab4
4405,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0009,564ae20d-778d-4965-93dc-b523be2e2ab4
4406,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0010,564ae20d-778d-4965-93dc-b523be2e2ab4
4407,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0011,564ae20d-778d-4965-93dc-b523be2e2ab4
4408,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0013,564ae20d-778d-4965-93dc-b523be2e2ab4
4409,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::564ae20d-778d-4965-93dc-b523be2e2ab4::0014,564ae20d-778d-4965-93dc-b523be2e2ab4
4410,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0001,5d3e170e-f1b8-49f9-9ee1-c51605552a08
4411,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::5d3e170e-f1b8-49f9-9ee1-c51605552a08::0002,5d3e170e-f1b8-49f9-9ee1-c51605552a08
4412,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0001,725226e0-45b8-4432-84ee-144d3f37ff8d
4413,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0002,725226e0-45b8-4432-84ee-144d3f37ff8d
4414,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::725226e0-45b8-4432-84ee-144d3f37ff8d::0003,725226e0-45b8-4432-84ee-144d3f37ff8d
4415,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0001,78e7504d-968f-477d-8806-4d6c04b94431
4416,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0002,78e7504d-968f-477d-8806-4d6c04b94431
4417,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0003,78e7504d-968f-477d-8806-4d6c04b94431
4418,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0004,78e7504d-968f-477d-8806-4d6c04b94431
4419,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0005,78e7504d-968f-477d-8806-4d6c04b94431
4420,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0006,78e7504d-968f-477d-8806-4d6c04b94431
4421,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0007,78e7504d-968f-477d-8806-4d6c04b94431
4422,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0008,78e7504d-968f-477d-8806-4d6c04b94431
4423,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0010,78e7504d-968f-477d-8806-4d6c04b94431
4424,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0011,78e7504d-968f-477d-8806-4d6c04b94431
4425,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::78e7504d-968f-477d-8806-4d6c04b94431::0012,78e7504d-968f-477d-8806-4d6c04b94431
4426,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0001,bcdbf6b9-14c5-495c-be84-37bce32c312b
4427,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::bcdbf6b9-14c5-495c-be84-37bce32c312b::0002,bcdbf6b9-14c5-495c-be84-37bce32c312b
4428,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::c220a8e6-609c-4d5b-9e1c-068ca01c2eec::0002,c220a8e6-609c-4d5b-9e1c-068ca01c2eec
4429,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0001,c724545d-a4cc-492e-8075-2ab9a699c847
4430,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::c724545d-a4cc-492e-8075-2ab9a699c847::0002,c724545d-a4cc-492e-8075-2ab9a699c847
4431,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0001,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
4432,attack_flow,ctid,stockpile,46,0.001,100,0.2,stockpile::d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e::0002,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e
