sequence_id,prefix_len,next_technique_id,prefix_technique_ids,next_technique_id_parent,prefix_technique_ids_parent
SIM_082_part001,9,T1059.003,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001,T1059,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059
SIM_082_part001,10,T1053,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003,T1053,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059
SIM_082_part001,11,T1053.005,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003 || T1053,T1053,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059 || T1053
SIM_082_part001,12,T1047,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003 || T1053 || T1053.005,T1047,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059 || T1053 || T1053
SIM_082_part001,13,T1136,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003 || T1053 || T1053.005 || T1047,T1136,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059 || T1053 || T1053 || T1047
SIM_082_part001,14,T1087.002,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136,T1087,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059 || T1053 || T1053 || T1047 || T1136
SIM_082_part001,15,T1133,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002,T1133,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087
SIM_082_part001,16,T1574,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133,T1574,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133
SIM_082_part001,17,T1574.001,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574,T1574,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574
SIM_082_part001,18,T1053,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001,T1053,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574
SIM_082_part001,19,T1053.005,T1583 || T1583.004 || T1588 || T1588.002 || T1190 || T1133 || T1078 || T1059 || T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053,T1053,T1583 || T1583 || T1588 || T1588 || T1190 || T1133 || T1078 || T1059 || T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053
SIM_082_part002,1,T1059.003,T1059.001,T1059,T1059
SIM_082_part002,2,T1053,T1059.001 || T1059.003,T1053,T1059 || T1059
SIM_082_part002,3,T1053.005,T1059.001 || T1059.003 || T1053,T1053,T1059 || T1059 || T1053
SIM_082_part002,4,T1047,T1059.001 || T1059.003 || T1053 || T1053.005,T1047,T1059 || T1059 || T1053 || T1053
SIM_082_part002,5,T1136,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047,T1136,T1059 || T1059 || T1053 || T1053 || T1047
SIM_082_part002,6,T1087.002,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136,T1087,T1059 || T1059 || T1053 || T1053 || T1047 || T1136
SIM_082_part002,7,T1133,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002,T1133,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087
SIM_082_part002,8,T1574,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133,T1574,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133
SIM_082_part002,9,T1574.001,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574,T1574,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574
SIM_082_part002,10,T1053,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001,T1053,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574
SIM_082_part002,11,T1053.005,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053,T1053,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053
SIM_082_part002,12,T1505,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053 || T1053.005,T1505,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053 || T1053
SIM_082_part002,13,T1505.003,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053 || T1053.005 || T1505,T1505,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053 || T1053 || T1505
SIM_082_part002,14,T1078,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003,T1078,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053 || T1053 || T1505 || T1505
SIM_082_part002,15,T1574,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078,T1574,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078
SIM_082_part002,16,T1574.001,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574,T1574,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574
SIM_082_part002,17,T1053,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001,T1053,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574
SIM_082_part002,18,T1053.005,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053,T1053,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053
SIM_082_part002,19,T1078,T1059.001 || T1059.003 || T1053 || T1053.005 || T1047 || T1136 || T1087.002 || T1133 || T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005,T1078,T1059 || T1059 || T1053 || T1053 || T1047 || T1136 || T1087 || T1133 || T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053
SIM_082_part003,1,T1574.001,T1574,T1574,T1574
SIM_082_part003,2,T1053,T1574 || T1574.001,T1053,T1574 || T1574
SIM_082_part003,3,T1053.005,T1574 || T1574.001 || T1053,T1053,T1574 || T1574 || T1053
SIM_082_part003,4,T1505,T1574 || T1574.001 || T1053 || T1053.005,T1505,T1574 || T1574 || T1053 || T1053
SIM_082_part003,5,T1505.003,T1574 || T1574.001 || T1053 || T1053.005 || T1505,T1505,T1574 || T1574 || T1053 || T1053 || T1505
SIM_082_part003,6,T1078,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003,T1078,T1574 || T1574 || T1053 || T1053 || T1505 || T1505
SIM_082_part003,7,T1574,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078,T1574,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078
SIM_082_part003,8,T1574.001,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574,T1574,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574
SIM_082_part003,9,T1053,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001,T1053,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574
SIM_082_part003,10,T1053.005,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053,T1053,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053
SIM_082_part003,11,T1078,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005,T1078,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053
SIM_082_part003,12,T1574,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005 || T1078,T1574,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053 || T1078
SIM_082_part003,13,T1574.001,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005 || T1078 || T1574,T1574,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053 || T1078 || T1574
SIM_082_part003,14,T1036,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001,T1036,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053 || T1078 || T1574 || T1574
SIM_082_part003,15,T1036.003,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036,T1036,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036
SIM_082_part003,16,T1027,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003,T1027,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036
SIM_082_part003,17,T1553,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027,T1553,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027
SIM_082_part003,18,T1550,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553,T1550,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553
SIM_082_part003,19,T1075,T1574 || T1574.001 || T1053 || T1053.005 || T1505 || T1505.003 || T1078 || T1574 || T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550,T1075,T1574 || T1574 || T1053 || T1053 || T1505 || T1505 || T1078 || T1574 || T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550
SIM_082_part004,1,T1053,T1574.001,T1053,T1574
SIM_082_part004,2,T1053.005,T1574.001 || T1053,T1053,T1574 || T1053
SIM_082_part004,3,T1078,T1574.001 || T1053 || T1053.005,T1078,T1574 || T1053 || T1053
SIM_082_part004,4,T1574,T1574.001 || T1053 || T1053.005 || T1078,T1574,T1574 || T1053 || T1053 || T1078
SIM_082_part004,5,T1574.001,T1574.001 || T1053 || T1053.005 || T1078 || T1574,T1574,T1574 || T1053 || T1053 || T1078 || T1574
SIM_082_part004,6,T1036,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001,T1036,T1574 || T1053 || T1053 || T1078 || T1574 || T1574
SIM_082_part004,7,T1036.003,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036,T1036,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036
SIM_082_part004,8,T1027,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003,T1027,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036
SIM_082_part004,9,T1553,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027,T1553,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027
SIM_082_part004,10,T1550,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553,T1550,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553
SIM_082_part004,11,T1075,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550,T1075,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550
SIM_082_part004,12,T1078,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550 || T1075,T1078,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550 || T1075
SIM_082_part004,13,T1003,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550 || T1075 || T1078,T1003,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550 || T1075 || T1078
SIM_082_part004,14,T1003.001,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003,T1003,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003
SIM_082_part004,15,T1003.002,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001,T1003,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003
SIM_082_part004,16,T1018,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002,T1018,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003
SIM_082_part004,17,T1016,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018,T1016,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018
SIM_082_part004,18,T1049,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016,T1049,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016
SIM_082_part004,19,T1033,T1574.001 || T1053 || T1053.005 || T1078 || T1574 || T1574.001 || T1036 || T1036.003 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049,T1033,T1574 || T1053 || T1053 || T1078 || T1574 || T1574 || T1036 || T1036 || T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049
SIM_082_part005,1,T1553,T1027,T1553,T1027
SIM_082_part005,2,T1550,T1027 || T1553,T1550,T1027 || T1553
SIM_082_part005,3,T1075,T1027 || T1553 || T1550,T1075,T1027 || T1553 || T1550
SIM_082_part005,4,T1078,T1027 || T1553 || T1550 || T1075,T1078,T1027 || T1553 || T1550 || T1075
SIM_082_part005,5,T1003,T1027 || T1553 || T1550 || T1075 || T1078,T1003,T1027 || T1553 || T1550 || T1075 || T1078
SIM_082_part005,6,T1003.001,T1027 || T1553 || T1550 || T1075 || T1078 || T1003,T1003,T1027 || T1553 || T1550 || T1075 || T1078 || T1003
SIM_082_part005,7,T1003.002,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001,T1003,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003
SIM_082_part005,8,T1018,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002,T1018,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003
SIM_082_part005,9,T1016,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018,T1016,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018
SIM_082_part005,10,T1049,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016,T1049,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016
SIM_082_part005,11,T1033,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049,T1033,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049
SIM_082_part005,12,T1570,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049 || T1033,T1570,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049 || T1033
SIM_082_part005,13,T1550,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049 || T1033 || T1570,T1550,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049 || T1033 || T1570
SIM_082_part005,14,T1560,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550,T1560,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550
SIM_082_part005,15,T1560.001,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560,T1560,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560
SIM_082_part005,16,T1005,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560 || T1560.001,T1005,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560 || T1560
SIM_082_part005,17,T1074,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560 || T1560.001 || T1005,T1074,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560 || T1560 || T1005
SIM_082_part005,18,T1074.001,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560 || T1560.001 || T1005 || T1074,T1074,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560 || T1560 || T1005 || T1074
SIM_082_part005,19,T1105,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003.001 || T1003.002 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560 || T1560.001 || T1005 || T1074 || T1074.001,T1105,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003 || T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560 || T1560 || T1005 || T1074 || T1074
SIM_082_part006,1,T1016,T1018,T1016,T1018
SIM_082_part006,2,T1049,T1018 || T1016,T1049,T1018 || T1016
SIM_082_part006,3,T1033,T1018 || T1016 || T1049,T1033,T1018 || T1016 || T1049
SIM_082_part006,4,T1570,T1018 || T1016 || T1049 || T1033,T1570,T1018 || T1016 || T1049 || T1033
SIM_082_part006,5,T1550,T1018 || T1016 || T1049 || T1033 || T1570,T1550,T1018 || T1016 || T1049 || T1033 || T1570
SIM_082_part006,6,T1560,T1018 || T1016 || T1049 || T1033 || T1570 || T1550,T1560,T1018 || T1016 || T1049 || T1033 || T1570 || T1550
SIM_082_part006,7,T1560.001,T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560,T1560,T1018 || T1016 || T1049 || T1033 || T1570 || T1550 || T1560
